Flight Number,Airline Name,Source City,Destination City,Source Airport Code,Destination Airport Code,Date,Departure Time,Arrival Time,Base Fare,Layover Type,Departure Date,Departure Full Time,Departure Hour,Arrival Date,Arrival Full Time,Arrival Hour,Tax,Total Fare,Time Block
6E-359,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T16:00:00,2025-08-20T18:15:00,5320.266000000001,Non-stop,2025-08-20,16:00:00,16,2025-08-20,18:15:00,18,266.0133000000001,5586.279300000002,Afternoon
6E-2162,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T17:00:00,2025-08-20T19:15:00,6732.726,Non-stop,2025-08-20,17:00:00,17,2025-08-20,19:15:00,19,336.6363,7069.3623,Evening
6E-6082,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T18:00:00,2025-08-20T20:15:00,6732.726,Non-stop,2025-08-20,18:00:00,18,2025-08-20,20:15:00,20,336.6363,7069.3623,Evening
6E-6613,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T19:00:00,2025-08-20T21:15:00,5320.266000000001,Non-stop,2025-08-20,19:00:00,19,2025-08-20,21:15:00,21,266.0133000000001,5586.279300000002,Evening
6E-6049,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T20:00:00,2025-08-20T22:15:00,6732.726,Non-stop,2025-08-20,20:00:00,20,2025-08-20,22:15:00,22,336.6363,7069.3623,Evening
6E-102,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T21:15:00,2025-08-20T23:30:00,6732.726,Non-stop,2025-08-20,21:15:00,21,2025-08-20,23:30:00,23,336.6363,7069.3623,Evening
6E-651,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T22:30:00,2025-08-21T00:45:00,5320.266000000001,Non-stop,2025-08-20,22:30:00,22,2025-08-21,00:45:00,0,266.0133000000001,5586.279300000002,Evening
6E-2007,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T23:45:00,2025-08-21T02:00:00,6732.726,Non-stop,2025-08-20,23:45:00,23,2025-08-21,02:00:00,2,336.6363,7069.3623,Evening
AI-9485,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T00:35:00,2025-08-20T02:55:00,4472.79,Non-stop,2025-08-20,00:35:00,0,2025-08-20,02:55:00,2,223.6395,4696.4295,Morning
AI-9487,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T02:15:00,2025-08-20T04:40:00,4472.79,Non-stop,2025-08-20,02:15:00,2,2025-08-20,04:40:00,4,223.6395,4696.4295,Morning
AI-2986,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T00:50:00,2025-08-20T03:00:00,4943.61,Non-stop,2025-08-20,00:50:00,0,2025-08-20,03:00:00,3,247.1805,5190.7905,Morning
AI-2424,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T04:25:00,2025-08-20T06:35:00,4943.61,Non-stop,2025-08-20,04:25:00,4,2025-08-20,06:35:00,6,247.1805,5190.7905,Morning
AI-2944,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T14:40:00,2025-08-20T16:55:00,4943.61,Non-stop,2025-08-20,14:40:00,14,2025-08-20,16:55:00,16,247.1805,5190.7905,Afternoon
AI-2442,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T15:10:00,2025-08-20T17:25:00,4943.61,Non-stop,2025-08-20,15:10:00,15,2025-08-20,17:25:00,17,247.1805,5190.7905,Afternoon
AI-2422,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T01:50:00,2025-08-20T04:10:00,4943.61,Non-stop,2025-08-20,01:50:00,1,2025-08-20,04:10:00,4,247.1805,5190.7905,Morning
AI-2419,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T11:40:00,2025-08-20T14:00:00,4943.61,Non-stop,2025-08-20,11:40:00,11,2025-08-20,14:00:00,14,247.1805,5190.7905,Afternoon
AI-2954,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T02:35:00,2025-08-20T05:00:00,4943.61,Non-stop,2025-08-20,02:35:00,2,2025-08-20,05:00:00,5,247.1805,5190.7905,Morning
AI-2952,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T12:30:00,2025-08-20T14:55:00,4943.61,Non-stop,2025-08-20,12:30:00,12,2025-08-20,14:55:00,14,247.1805,5190.7905,Afternoon
AI-2950,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T23:30:00,2025-08-21T02:00:00,4943.61,Non-stop,2025-08-20,23:30:00,23,2025-08-21,02:00:00,2,247.1805,5190.7905,Evening
AI-2930,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T05:15:00,2025-08-20T07:35:00,4943.61,Non-stop,2025-08-20,05:15:00,5,2025-08-20,07:35:00,7,247.1805,5190.7905,Morning
AI-2988,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T22:55:00,2025-08-21T01:20:00,4943.61,Non-stop,2025-08-20,22:55:00,22,2025-08-21,01:20:00,1,247.1805,5190.7905,Evening
AI-2428,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T06:40:00,2025-08-20T08:45:00,5414.43,Non-stop,2025-08-20,06:40:00,6,2025-08-20,08:45:00,8,270.72150000000005,5685.1515,Morning
AI-2432,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T08:45:00,2025-08-20T10:55:00,5414.43,Non-stop,2025-08-20,08:45:00,8,2025-08-20,10:55:00,10,270.72150000000005,5685.1515,Morning
AI-2426,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T19:00:00,2025-08-20T21:15:00,5414.43,Non-stop,2025-08-20,19:00:00,19,2025-08-20,21:15:00,21,270.72150000000005,5685.1515,Evening
AI-2960,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T09:25:00,2025-08-20T11:40:00,5414.43,Non-stop,2025-08-20,09:25:00,9,2025-08-20,11:40:00,11,270.72150000000005,5685.1515,Morning
AI-2430,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T10:00:00,2025-08-20T12:15:00,5414.43,Non-stop,2025-08-20,10:00:00,10,2025-08-20,12:15:00,12,270.72150000000005,5685.1515,Morning
AI-2994,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T10:30:00,2025-08-20T12:45:00,5414.43,Non-stop,2025-08-20,10:30:00,10,2025-08-20,12:45:00,12,270.72150000000005,5685.1515,Morning
AI-2408,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T19:30:00,2025-08-20T22:00:00,5414.43,Non-stop,2025-08-20,19:30:00,19,2025-08-20,22:00:00,22,270.72150000000005,5685.1515,Evening
AI-2591,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T07:25:00,2025-08-20T11:15:00,5414.43,Non-stop,2025-08-20,07:25:00,7,2025-08-20,11:15:00,11,270.72150000000005,5685.1515,Morning
AI-2940,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T20:50:00,2025-08-20T23:05:00,5414.43,Non-stop,2025-08-20,20:50:00,20,2025-08-20,23:05:00,23,270.72150000000005,5685.1515,Evening
AI-2440,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T18:00:00,2025-08-20T20:25:00,5414.43,Non-stop,2025-08-20,18:00:00,18,2025-08-20,20:25:00,20,270.72150000000005,5685.1515,Evening
AI-2910,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T17:30:00,2025-08-20T20:00:00,5414.43,Non-stop,2025-08-20,17:30:00,17,2025-08-20,20:00:00,20,270.72150000000005,5685.1515,Evening
AI-2687,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T16:00:00,2025-08-20T18:30:00,5414.43,Non-stop,2025-08-20,16:00:00,16,2025-08-20,18:30:00,18,270.72150000000005,5685.1515,Afternoon
AI-2970,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T07:45:00,2025-08-20T09:55:00,5885.25,Non-stop,2025-08-20,07:45:00,7,2025-08-20,09:55:00,9,294.2625,6179.5125,Morning
H1-910,China United Airlines,Mumbai,New Delhi,BOM,DEL,2025-08-20,2025-08-20T22:55:00,2025-08-21T00:55:00,10122.63,Non-stop,2025-08-20,22:55:00,22,2025-08-21,00:55:00,0,506.13149999999996,10628.761499999999,Evening
IX-1124,Air India Express,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T00:35:00,2025-08-21T02:55:00,5321.67846,Non-stop,2025-08-21,00:35:00,0,2025-08-21,02:55:00,2,266.083923,5587.762383,Morning
IX-2146,Air India Express,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T02:15:00,2025-08-21T04:40:00,5321.67846,Non-stop,2025-08-21,02:15:00,2,2025-08-21,04:40:00,4,266.083923,5587.762383,Morning
6E-2775,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T01:15:00,2025-08-21T03:15:00,5320.266000000001,Non-stop,2025-08-21,01:15:00,1,2025-08-21,03:15:00,3,266.0133000000001,5586.279300000002,Morning
6E-6045,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T03:00:00,2025-08-21T05:15:00,5320.266000000001,Non-stop,2025-08-21,03:00:00,3,2025-08-21,05:15:00,5,266.0133000000001,5586.279300000002,Morning
6E-656,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T05:00:00,2025-08-21T07:05:00,5320.266000000001,Non-stop,2025-08-21,05:00:00,5,2025-08-21,07:05:00,7,266.0133000000001,5586.279300000002,Morning
6E-762,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T06:00:00,2025-08-21T07:55:00,6732.726,Non-stop,2025-08-21,06:00:00,6,2025-08-21,07:55:00,7,336.6363,7069.3623,Morning
6E-301,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T07:00:00,2025-08-21T09:10:00,6732.726,Non-stop,2025-08-21,07:00:00,7,2025-08-21,09:10:00,9,336.6363,7069.3623,Morning
6E-333,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T08:05:00,2025-08-21T10:15:00,6732.726,Non-stop,2025-08-21,08:05:00,8,2025-08-21,10:15:00,10,336.6363,7069.3623,Morning
6E-6052,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T10:00:00,2025-08-21T12:20:00,5320.266000000001,Non-stop,2025-08-21,10:00:00,10,2025-08-21,12:20:00,12,266.0133000000001,5586.279300000002,Morning
6E-6827,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T11:15:00,2025-08-21T13:30:00,6732.726,Non-stop,2025-08-21,11:15:00,11,2025-08-21,13:30:00,13,336.6363,7069.3623,Afternoon
6E-6028,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T12:30:00,2025-08-21T14:40:00,6732.726,Non-stop,2025-08-21,12:30:00,12,2025-08-21,14:40:00,14,336.6363,7069.3623,Afternoon
6E-615,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T13:35:00,2025-08-21T15:45:00,6732.726,Non-stop,2025-08-21,13:35:00,13,2025-08-21,15:45:00,15,336.6363,7069.3623,Afternoon
6E-6704,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T15:00:00,2025-08-21T17:15:00,6732.726,Non-stop,2025-08-21,15:00:00,15,2025-08-21,17:15:00,17,336.6363,7069.3623,Afternoon
6E-359,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T16:00:00,2025-08-21T18:15:00,6732.726,Non-stop,2025-08-21,16:00:00,16,2025-08-21,18:15:00,18,336.6363,7069.3623,Afternoon
6E-2162,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T17:00:00,2025-08-21T19:15:00,6732.726,Non-stop,2025-08-21,17:00:00,17,2025-08-21,19:15:00,19,336.6363,7069.3623,Evening
6E-6082,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T18:00:00,2025-08-21T20:15:00,6732.726,Non-stop,2025-08-21,18:00:00,18,2025-08-21,20:15:00,20,336.6363,7069.3623,Evening
6E-6613,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T19:00:00,2025-08-21T21:15:00,6732.726,Non-stop,2025-08-21,19:00:00,19,2025-08-21,21:15:00,21,336.6363,7069.3623,Evening
6E-6049,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T20:00:00,2025-08-21T22:15:00,6732.726,Non-stop,2025-08-21,20:00:00,20,2025-08-21,22:15:00,22,336.6363,7069.3623,Evening
6E-102,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T21:15:00,2025-08-21T23:30:00,6732.726,Non-stop,2025-08-21,21:15:00,21,2025-08-21,23:30:00,23,336.6363,7069.3623,Evening
6E-651,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T22:30:00,2025-08-22T00:45:00,6732.726,Non-stop,2025-08-21,22:30:00,22,2025-08-22,00:45:00,0,336.6363,7069.3623,Evening
6E-2007,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T23:45:00,2025-08-22T02:00:00,6732.726,Non-stop,2025-08-21,23:45:00,23,2025-08-22,02:00:00,2,336.6363,7069.3623,Evening
AI-9485,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T00:35:00,2025-08-21T02:55:00,4472.79,Non-stop,2025-08-21,00:35:00,0,2025-08-21,02:55:00,2,223.6395,4696.4295,Morning
AI-9487,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T02:15:00,2025-08-21T04:40:00,4472.79,Non-stop,2025-08-21,02:15:00,2,2025-08-21,04:40:00,4,223.6395,4696.4295,Morning
AI-2986,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T00:50:00,2025-08-21T03:00:00,4943.61,Non-stop,2025-08-21,00:50:00,0,2025-08-21,03:00:00,3,247.1805,5190.7905,Morning
AI-2424,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T04:25:00,2025-08-21T06:35:00,4943.61,Non-stop,2025-08-21,04:25:00,4,2025-08-21,06:35:00,6,247.1805,5190.7905,Morning
AI-2422,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T01:50:00,2025-08-21T04:10:00,4943.61,Non-stop,2025-08-21,01:50:00,1,2025-08-21,04:10:00,4,247.1805,5190.7905,Morning
AI-2419,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T11:40:00,2025-08-21T14:00:00,4943.61,Non-stop,2025-08-21,11:40:00,11,2025-08-21,14:00:00,14,247.1805,5190.7905,Afternoon
AI-2954,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T02:35:00,2025-08-21T05:00:00,4943.61,Non-stop,2025-08-21,02:35:00,2,2025-08-21,05:00:00,5,247.1805,5190.7905,Morning
AI-2952,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T12:30:00,2025-08-21T14:55:00,4943.61,Non-stop,2025-08-21,12:30:00,12,2025-08-21,14:55:00,14,247.1805,5190.7905,Afternoon
AI-2950,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T23:30:00,2025-08-22T02:00:00,4943.61,Non-stop,2025-08-21,23:30:00,23,2025-08-22,02:00:00,2,247.1805,5190.7905,Evening
AI-2944,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T14:40:00,2025-08-21T16:55:00,4943.61,Non-stop,2025-08-21,14:40:00,14,2025-08-21,16:55:00,16,247.1805,5190.7905,Afternoon
AI-2930,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T05:15:00,2025-08-21T07:35:00,4943.61,Non-stop,2025-08-21,05:15:00,5,2025-08-21,07:35:00,7,247.1805,5190.7905,Morning
AI-2988,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T22:55:00,2025-08-22T01:20:00,4943.61,Non-stop,2025-08-21,22:55:00,22,2025-08-22,01:20:00,1,247.1805,5190.7905,Evening
AI-2687,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T16:00:00,2025-08-21T18:30:00,4943.61,Non-stop,2025-08-21,16:00:00,16,2025-08-21,18:30:00,18,247.1805,5190.7905,Afternoon
AI-2695,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T16:50:00,2025-08-21T19:15:00,5179.02,Non-stop,2025-08-21,16:50:00,16,2025-08-21,19:15:00,19,258.951,5437.9710000000005,Afternoon
AI-2428,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T06:40:00,2025-08-21T08:45:00,5414.43,Non-stop,2025-08-21,06:40:00,6,2025-08-21,08:45:00,8,270.72150000000005,5685.1515,Morning
AI-2432,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T08:45:00,2025-08-21T10:55:00,5414.43,Non-stop,2025-08-21,08:45:00,8,2025-08-21,10:55:00,10,270.72150000000005,5685.1515,Morning
AI-2960,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T09:25:00,2025-08-21T11:40:00,5414.43,Non-stop,2025-08-21,09:25:00,9,2025-08-21,11:40:00,11,270.72150000000005,5685.1515,Morning
AI-2430,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T10:00:00,2025-08-21T12:15:00,5414.43,Non-stop,2025-08-21,10:00:00,10,2025-08-21,12:15:00,12,270.72150000000005,5685.1515,Morning
AI-2994,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T10:30:00,2025-08-21T12:45:00,5414.43,Non-stop,2025-08-21,10:30:00,10,2025-08-21,12:45:00,12,270.72150000000005,5685.1515,Morning
AI-2591,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T07:25:00,2025-08-21T11:15:00,5414.43,Non-stop,2025-08-21,07:25:00,7,2025-08-21,11:15:00,11,270.72150000000005,5685.1515,Morning
AI-2940,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T20:50:00,2025-08-21T23:05:00,5414.43,Non-stop,2025-08-21,20:50:00,20,2025-08-21,23:05:00,23,270.72150000000005,5685.1515,Evening
AI-2910,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T17:30:00,2025-08-21T20:00:00,5414.43,Non-stop,2025-08-21,17:30:00,17,2025-08-21,20:00:00,20,270.72150000000005,5685.1515,Evening
AI-2970,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T07:45:00,2025-08-21T09:55:00,5885.25,Non-stop,2025-08-21,07:45:00,7,2025-08-21,09:55:00,9,294.2625,6179.5125,Morning
AI-2426,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T19:00:00,2025-08-21T21:15:00,5885.25,Non-stop,2025-08-21,19:00:00,19,2025-08-21,21:15:00,21,294.2625,6179.5125,Evening
AI-2408,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T19:30:00,2025-08-21T22:00:00,5885.25,Non-stop,2025-08-21,19:30:00,19,2025-08-21,22:00:00,22,294.2625,6179.5125,Evening
H1-910,China United Airlines,Mumbai,New Delhi,BOM,DEL,2025-08-21,2025-08-21T22:55:00,2025-08-22T00:55:00,10122.63,Non-stop,2025-08-21,22:55:00,22,2025-08-22,00:55:00,0,506.13149999999996,10628.761499999999,Evening
AI-9485,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T00:35:00,2025-08-22T02:55:00,4472.79,Non-stop,2025-08-22,00:35:00,0,2025-08-22,02:55:00,2,223.6395,4696.4295,Morning
AI-2986,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T00:50:00,2025-08-22T03:00:00,4943.61,Non-stop,2025-08-22,00:50:00,0,2025-08-22,03:00:00,3,247.1805,5190.7905,Morning
AI-2424,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T04:25:00,2025-08-22T06:35:00,4943.61,Non-stop,2025-08-22,04:25:00,4,2025-08-22,06:35:00,6,247.1805,5190.7905,Morning
AI-2944,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T14:40:00,2025-08-22T16:55:00,4943.61,Non-stop,2025-08-22,14:40:00,14,2025-08-22,16:55:00,16,247.1805,5190.7905,Afternoon
AI-2442,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T15:10:00,2025-08-22T17:25:00,4943.61,Non-stop,2025-08-22,15:10:00,15,2025-08-22,17:25:00,17,247.1805,5190.7905,Afternoon
AI-2422,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T01:50:00,2025-08-22T04:10:00,4943.61,Non-stop,2025-08-22,01:50:00,1,2025-08-22,04:10:00,4,247.1805,5190.7905,Morning
AI-2419,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T11:40:00,2025-08-22T14:00:00,4943.61,Non-stop,2025-08-22,11:40:00,11,2025-08-22,14:00:00,14,247.1805,5190.7905,Afternoon
AI-2954,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T02:35:00,2025-08-22T05:00:00,4943.61,Non-stop,2025-08-22,02:35:00,2,2025-08-22,05:00:00,5,247.1805,5190.7905,Morning
AI-2952,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T12:30:00,2025-08-22T14:55:00,4943.61,Non-stop,2025-08-22,12:30:00,12,2025-08-22,14:55:00,14,247.1805,5190.7905,Afternoon
AI-2930,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T05:15:00,2025-08-22T07:35:00,4943.61,Non-stop,2025-08-22,05:15:00,5,2025-08-22,07:35:00,7,247.1805,5190.7905,Morning
AI-2428,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T06:40:00,2025-08-22T08:45:00,5414.43,Non-stop,2025-08-22,06:40:00,6,2025-08-22,08:45:00,8,270.72150000000005,5685.1515,Morning
AI-2432,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T08:45:00,2025-08-22T10:55:00,5414.43,Non-stop,2025-08-22,08:45:00,8,2025-08-22,10:55:00,10,270.72150000000005,5685.1515,Morning
AI-2994,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T10:30:00,2025-08-22T12:45:00,5414.43,Non-stop,2025-08-22,10:30:00,10,2025-08-22,12:45:00,12,270.72150000000005,5685.1515,Morning
AI-2591,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T07:25:00,2025-08-22T11:15:00,5414.43,Non-stop,2025-08-22,07:25:00,7,2025-08-22,11:15:00,11,270.72150000000005,5685.1515,Morning
AI-2960,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T09:25:00,2025-08-22T11:40:00,5649.84,Non-stop,2025-08-22,09:25:00,9,2025-08-22,11:40:00,11,282.492,5932.332,Morning
AI-2430,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T10:00:00,2025-08-22T12:15:00,5649.84,Non-stop,2025-08-22,10:00:00,10,2025-08-22,12:15:00,12,282.492,5932.332,Morning
AI-2687,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T16:00:00,2025-08-22T18:30:00,5649.84,Non-stop,2025-08-22,16:00:00,16,2025-08-22,18:30:00,18,282.492,5932.332,Afternoon
AI-2970,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T07:45:00,2025-08-22T09:55:00,5885.25,Non-stop,2025-08-22,07:45:00,7,2025-08-22,09:55:00,9,294.2625,6179.5125,Morning
AI-2426,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T19:00:00,2025-08-22T21:15:00,5885.25,Non-stop,2025-08-22,19:00:00,19,2025-08-22,21:15:00,21,294.2625,6179.5125,Evening
AI-2408,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T19:30:00,2025-08-22T22:00:00,6356.07,Non-stop,2025-08-22,19:30:00,19,2025-08-22,22:00:00,22,317.8035,6673.8735,Evening
AI-2440,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T18:00:00,2025-08-22T20:25:00,6591.48,Non-stop,2025-08-22,18:00:00,18,2025-08-22,20:25:00,20,329.574,6921.053999999999,Evening
AI-2988,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T22:55:00,2025-08-23T01:20:00,6591.48,Non-stop,2025-08-22,22:55:00,22,2025-08-23,01:20:00,1,329.574,6921.053999999999,Evening
AI-2910,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T17:30:00,2025-08-22T20:00:00,6591.48,Non-stop,2025-08-22,17:30:00,17,2025-08-22,20:00:00,20,329.574,6921.053999999999,Evening
AI-2940,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T20:50:00,2025-08-22T23:05:00,8945.58,Non-stop,2025-08-22,20:50:00,20,2025-08-22,23:05:00,23,447.279,9392.859,Evening
H1-910,China United Airlines,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T22:55:00,2025-08-23T00:55:00,10122.63,Non-stop,2025-08-22,22:55:00,22,2025-08-23,00:55:00,0,506.13149999999996,10628.761499999999,Evening
IX-1124,Air India Express,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T00:35:00,2025-08-22T02:55:00,5321.67846,Non-stop,2025-08-22,00:35:00,0,2025-08-22,02:55:00,2,266.083923,5587.762383,Morning
6E-2775,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T01:15:00,2025-08-22T03:15:00,5320.266000000001,Non-stop,2025-08-22,01:15:00,1,2025-08-22,03:15:00,3,266.0133000000001,5586.279300000002,Morning
6E-6045,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T03:00:00,2025-08-22T05:15:00,5320.266000000001,Non-stop,2025-08-22,03:00:00,3,2025-08-22,05:15:00,5,266.0133000000001,5586.279300000002,Morning
6E-656,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T05:00:00,2025-08-22T07:05:00,5320.266000000001,Non-stop,2025-08-22,05:00:00,5,2025-08-22,07:05:00,7,266.0133000000001,5586.279300000002,Morning
6E-762,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T06:00:00,2025-08-22T07:55:00,5320.266000000001,Non-stop,2025-08-22,06:00:00,6,2025-08-22,07:55:00,7,266.0133000000001,5586.279300000002,Morning
6E-301,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T07:00:00,2025-08-22T09:10:00,5320.266000000001,Non-stop,2025-08-22,07:00:00,7,2025-08-22,09:10:00,9,266.0133000000001,5586.279300000002,Morning
6E-333,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-22,2025-08-22T08:05:00,2025-08-22T10:15:00,6732.726,Non-stop,2025-08-22,08:05:00,8,2025-08-22,10:15:00,10,336.6363,7069.3623,Morning
